ref_area,measure,time_period,exposure
PSE,HD_TN_POP_IND,1997,53.095937948
PSE,HD_TN_POP_IND,1998,52.9005185
PSE,HD_TN_POP_IND,1999,52.71899399
PSE,HD_TN_POP_IND,2000,52.549907043999994
PSE,HD_TN_POP_IND,2001,52.2477468
PSE,HD_TN_POP_IND,2002,51.9625622
PSE,HD_TN_POP_IND,2003,51.692861555
PSE,HD_TN_POP_IND,2004,51.437525868
PSE,HD_TN_POP_IND,2005,51.195396745
PSE,HD_TN_POP_IND,2006,50.965469811999995
PSE,HD_TN_POP_IND,2007,50.746886089
PSE,HD_TN_POP_IND,2008,50.53873479999999
PSE,HD_TN_POP_IND,2009,50.340372318
PSE,HD_TN_POP_IND,2010,50.151084999999995
PSE,HD_TN_POP_IND,2011,49.97028948
PSE,HD_TN_POP_IND,2012,49.7974062
PSE,HD_TN_POP_IND,2013,49.63192513
PSE,HD_TN_POP_IND,2014,49.47337527
PSE,HD_TN_POP_IND,2015,49.321379400000005
PSE,HD_TN_POP_IND,2016,49.1755005
PSE,HD_TN_POP_IND,2017,49.035342
PSE,HD_TN_POP_IND,2018,48.900607969999996
PSE,HD_TN_POP_IND,2019,48.7710213
PSE,HD_TN_POP_IND,2020,48.646274000000005
PSE,HD_TN_POP_IND,2021,48.526068
PSE,ID_POP_IND,1979,0.0
PSE,ID_POP_IND,1980,0.0
PSE,ID_POP_IND,1981,0.0
PSE,ID_POP_IND,1982,0.0
PSE,ID_POP_IND,1983,0.0
PSE,ID_POP_IND,1984,0.0
PSE,ID_POP_IND,1985,0.0
PSE,ID_POP_IND,1986,0.0
PSE,ID_POP_IND,1987,0.0
PSE,ID_POP_IND,1988,0.0
PSE,ID_POP_IND,1989,0.0
PSE,ID_POP_IND,1990,0.0
PSE,ID_POP_IND,1991,0.0
PSE,ID_POP_IND,1992,0.0
PSE,ID_POP_IND,1993,0.0
PSE,ID_POP_IND,1994,0.0
PSE,ID_POP_IND,1995,0.0
PSE,ID_POP_IND,1996,0.0
PSE,ID_POP_IND,1997,0.0
PSE,ID_POP_IND,1998,0.0
PSE,ID_POP_IND,1999,0.0
PSE,ID_POP_IND,2000,0.0
PSE,ID_POP_IND,2001,0.0
PSE,ID_POP_IND,2002,0.0
PSE,ID_POP_IND,2003,0.0
PSE,ID_POP_IND,2004,0.0
PSE,ID_POP_IND,2005,0.0
PSE,ID_POP_IND,2006,0.0
PSE,ID_POP_IND,2007,0.0
PSE,ID_POP_IND,2008,0.0
PSE,ID_POP_IND,2009,0.0
PSE,ID_POP_IND,2010,0.0
PSE,ID_POP_IND,2011,0.0
PSE,ID_POP_IND,2012,0.0
PSE,ID_POP_IND,2013,0.0
PSE,ID_POP_IND,2014,0.0
PSE,ID_POP_IND,2015,0.0
PSE,ID_POP_IND,2016,0.0
PSE,ID_POP_IND,2017,0.0
PSE,ID_POP_IND,2018,0.0
PSE,ID_POP_IND,2019,0.0
PSE,ID_POP_IND,2020,0.0
PSE,ID_POP_IND,2021,0.0
PSE,TN_POP_IND,1979,56.274934
PSE,TN_POP_IND,1980,56.12527
PSE,TN_POP_IND,1981,55.985058
PSE,TN_POP_IND,1982,55.853459
PSE,TN_POP_IND,1983,55.729678
PSE,TN_POP_IND,1984,55.613060000000004
PSE,TN_POP_IND,1985,55.50298
PSE,TN_POP_IND,1986,55.398915
PSE,TN_POP_IND,1987,55.30039
PSE,TN_POP_IND,1988,55.20696
PSE,TN_POP_IND,1989,55.11825
PSE,TN_POP_IND,1990,55.03391
PSE,TN_POP_IND,1991,54.674777
PSE,TN_POP_IND,1992,54.34955
PSE,TN_POP_IND,1993,54.05362
PSE,TN_POP_IND,1994,53.78323
PSE,TN_POP_IND,1995,53.53519
PSE,TN_POP_IND,1996,53.30684
PSE,TN_POP_IND,1997,53.09593
PSE,TN_POP_IND,1998,52.90054
PSE,TN_POP_IND,1999,52.71901
PSE,TN_POP_IND,2000,52.54992
PSE,TN_POP_IND,2001,52.24776
PSE,TN_POP_IND,2002,51.96254
PSE,TN_POP_IND,2003,51.69288
PSE,TN_POP_IND,2004,51.43754
PSE,TN_POP_IND,2005,51.1954
PSE,TN_POP_IND,2006,50.96548
PSE,TN_POP_IND,2007,50.74686
PSE,TN_POP_IND,2008,50.53874
PSE,TN_POP_IND,2009,50.34037
PSE,TN_POP_IND,2010,50.15109
PSE,TN_POP_IND,2011,49.97029
PSE,TN_POP_IND,2012,49.7974
PSE,TN_POP_IND,2013,49.63192
PSE,TN_POP_IND,2014,49.47339
PSE,TN_POP_IND,2015,49.32137
PSE,TN_POP_IND,2016,49.17548
PSE,TN_POP_IND,2017,49.03534
PSE,TN_POP_IND,2018,48.90063
PSE,TN_POP_IND,2019,48.77103
PSE,TN_POP_IND,2020,48.64627
PSE,TN_POP_IND,2021,48.52606
PYF,HD_POP_IND,1979,0.0
PYF,HD_POP_IND,1980,0.0
PYF,HD_POP_IND,1981,0.0
PYF,HD_POP_IND,1982,0.0
PYF,HD_POP_IND,1983,0.0
PYF,HD_POP_IND,1984,0.0
PYF,HD_POP_IND,1985,0.0
PYF,HD_POP_IND,1986,0.0
PYF,HD_POP_IND,1987,0.0
PYF,HD_POP_IND,1988,0.0
PYF,HD_POP_IND,1989,0.0
PYF,HD_POP_IND,1990,0.0
PYF,HD_POP_IND,1991,0.0
PYF,HD_POP_IND,1992,0.0
PYF,HD_POP_IND,1993,0.0
PYF,HD_POP_IND,1994,0.0
PYF,HD_POP_IND,1995,0.0
PYF,HD_POP_IND,1996,0.0
PYF,HD_POP_IND,1997,0.0
PYF,HD_POP_IND,1998,0.0
PYF,HD_POP_IND,1999,0.0
PYF,HD_POP_IND,2000,0.0
PYF,HD_POP_IND,2001,0.0
PYF,HD_POP_IND,2002,0.0
PYF,HD_POP_IND,2003,0.0
PYF,HD_POP_IND,2004,0.0
PYF,HD_POP_IND,2005,0.0
PYF,HD_POP_IND,2006,0.0
PYF,HD_POP_IND,2007,0.0
PYF,HD_POP_IND,2008,0.0
PYF,HD_POP_IND,2009,0.0
PYF,HD_POP_IND,2010,0.0
PYF,HD_POP_IND,2011,0.0
PYF,HD_POP_IND,2012,0.0
PYF,HD_POP_IND,2013,0.0
PYF,HD_POP_IND,2014,0.0
PYF,HD_POP_IND,2015,0.0
PYF,HD_POP_IND,2016,0.0
PYF,HD_POP_IND,2017,0.0
PYF,HD_POP_IND,2018,0.0
PYF,HD_POP_IND,2019,0.0
PYF,HD_POP_IND,2020,0.0
PYF,HD_POP_IND,2021,0.0
PYF,HD_TN_POP_IND,1979,0.0
PYF,HD_TN_POP_IND,1980,0.0
PYF,HD_TN_POP_IND,1981,0.0
PYF,HD_TN_POP_IND,1982,0.0
PYF,HD_TN_POP_IND,1983,0.0
PYF,HD_TN_POP_IND,1984,0.0
PYF,HD_TN_POP_IND,1985,0.0
PYF,HD_TN_POP_IND,1986,0.0
PYF,HD_TN_POP_IND,1987,0.0
PYF,HD_TN_POP_IND,1988,0.0
PYF,HD_TN_POP_IND,1989,0.0
PYF,HD_TN_POP_IND,1990,0.0
PYF,HD_TN_POP_IND,1991,0.0
PYF,HD_TN_POP_IND,1992,0.0
PYF,HD_TN_POP_IND,1993,0.0
PYF,HD_TN_POP_IND,1994,0.0
PYF,HD_TN_POP_IND,1995,0.0
PYF,HD_TN_POP_IND,1996,0.0
PYF,HD_TN_POP_IND,1997,0.0
PYF,HD_TN_POP_IND,1998,0.0
PYF,HD_TN_POP_IND,1999,0.0
PYF,HD_TN_POP_IND,2000,0.0
PYF,HD_TN_POP_IND,2001,0.0
PYF,HD_TN_POP_IND,2002,0.0
PYF,HD_TN_POP_IND,2003,0.0
PYF,HD_TN_POP_IND,2004,0.0
PYF,HD_TN_POP_IND,2005,0.0
PYF,HD_TN_POP_IND,2006,0.0
PYF,HD_TN_POP_IND,2007,0.0
PYF,HD_TN_POP_IND,2008,0.0
PYF,HD_TN_POP_IND,2009,0.0
PYF,HD_TN_POP_IND,2010,0.0
PYF,HD_TN_POP_IND,2011,0.0
PYF,HD_TN_POP_IND,2012,0.0
PYF,HD_TN_POP_IND,2013,0.0
PYF,HD_TN_POP_IND,2014,0.0
PYF,HD_TN_POP_IND,2015,0.0
PYF,HD_TN_POP_IND,2016,0.0
PYF,HD_TN_POP_IND,2017,0.0
PYF,HD_TN_POP_IND,2018,0.0
PYF,HD_TN_POP_IND,2019,0.0
PYF,HD_TN_POP_IND,2020,0.0
PYF,HD_TN_POP_IND,2021,0.0
PYF,ID_POP_IND,1979,0.0
PYF,ID_POP_IND,1980,0.0
PYF,ID_POP_IND,1981,0.0
PYF,ID_POP_IND,1982,0.0
PYF,ID_POP_IND,1983,0.0
PYF,ID_POP_IND,1984,0.0
PYF,ID_POP_IND,1985,0.0
PYF,ID_POP_IND,1986,0.0
PYF,ID_POP_IND,1987,0.0
PYF,ID_POP_IND,1988,0.0
PYF,ID_POP_IND,1989,0.0
PYF,ID_POP_IND,1990,0.0
PYF,ID_POP_IND,1991,0.0
PYF,ID_POP_IND,1992,0.0
PYF,ID_POP_IND,1993,0.0
PYF,ID_POP_IND,1994,0.0
PYF,ID_POP_IND,1995,0.0
PYF,ID_POP_IND,1996,0.0
PYF,ID_POP_IND,1997,0.0
PYF,ID_POP_IND,1998,0.0
PYF,ID_POP_IND,1999,0.0
PYF,ID_POP_IND,2000,0.0
PYF,ID_POP_IND,2001,0.0
PYF,ID_POP_IND,2002,0.0
PYF,ID_POP_IND,2003,0.0
PYF,ID_POP_IND,2004,0.0
PYF,ID_POP_IND,2005,0.0
PYF,ID_POP_IND,2006,0.0
PYF,ID_POP_IND,2007,0.0
PYF,ID_POP_IND,2008,0.0
PYF,ID_POP_IND,2009,0.0
PYF,ID_POP_IND,2010,0.0
PYF,ID_POP_IND,2011,0.0
PYF,ID_POP_IND,2012,0.0
PYF,ID_POP_IND,2013,0.0
PYF,ID_POP_IND,2014,0.0
PYF,ID_POP_IND,2015,0.0
PYF,ID_POP_IND,2016,0.0
PYF,ID_POP_IND,2017,0.0
PYF,ID_POP_IND,2018,0.0
PYF,ID_POP_IND,2019,0.0
PYF,ID_POP_IND,2020,0.0
PYF,ID_POP_IND,2021,0.0
PYF,TN_POP_IND,1979,21.31974
PYF,TN_POP_IND,1980,21.51094
PYF,TN_POP_IND,1981,21.69073
PYF,TN_POP_IND,1982,21.86009
PYF,TN_POP_IND,1983,22.01991
PYF,TN_POP_IND,1984,22.17096
PYF,TN_POP_IND,1985,22.31396
PYF,TN_POP_IND,1986,22.44953
PYF,TN_POP_IND,1987,22.57823
PYF,TN_POP_IND,1988,22.70058
PYF,TN_POP_IND,1989,22.81702
PYF,TN_POP_IND,1990,22.92799
PYF,TN_POP_IND,1991,23.15919
PYF,TN_POP_IND,1992,23.38157
PYF,TN_POP_IND,1993,23.59564
PYF,TN_POP_IND,1994,23.80185
PYF,TN_POP_IND,1995,24.00063
PYF,TN_POP_IND,1996,24.19236
PYF,TN_POP_IND,1997,24.37743
PYF,TN_POP_IND,1998,24.55616
PYF,TN_POP_IND,1999,24.72888
PYF,TN_POP_IND,2000,24.8959
PYF,TN_POP_IND,2001,25.13474
PYF,TN_POP_IND,2002,25.36797
PYF,TN_POP_IND,2003,25.59577
PYF,TN_POP_IND,2004,25.81834
PYF,TN_POP_IND,2005,26.03586
PYF,TN_POP_IND,2006,26.24848
PYF,TN_POP_IND,2007,26.45638
PYF,TN_POP_IND,2008,26.65972
PYF,TN_POP_IND,2009,26.85863
PYF,TN_POP_IND,2010,27.05327
PYF,TN_POP_IND,2011,27.24377
PYF,TN_POP_IND,2012,27.43026
PYF,TN_POP_IND,2013,27.61287
PYF,TN_POP_IND,2014,27.79171
PYF,TN_POP_IND,2015,27.9669
PYF,TN_POP_IND,2016,28.13077
PYF,TN_POP_IND,2017,28.29103
PYF,TN_POP_IND,2018,28.44803
PYF,TN_POP_IND,2019,28.60187
PYF,TN_POP_IND,2020,28.75264
PYF,TN_POP_IND,2021,28.90035
QAT,HD_POP_IND,1979,72.8
QAT,HD_POP_IND,1980,72.8
QAT,HD_POP_IND,1981,72.8
QAT,HD_POP_IND,1982,72.8
QAT,HD_POP_IND,1983,72.8
QAT,HD_POP_IND,1984,72.8
QAT,HD_POP_IND,1985,72.8
QAT,HD_POP_IND,1986,72.8
QAT,HD_POP_IND,1987,72.8
QAT,HD_POP_IND,1988,72.8
QAT,HD_POP_IND,1989,72.8
QAT,HD_POP_IND,1990,72.8
QAT,HD_POP_IND,1991,72.8
QAT,HD_POP_IND,1992,72.8
QAT,HD_POP_IND,1993,72.9
QAT,HD_POP_IND,1994,72.9
QAT,HD_POP_IND,1995,73.0
QAT,HD_POP_IND,1996,73.0
QAT,HD_POP_IND,1997,73.0
QAT,HD_POP_IND,1998,73.0
QAT,HD_POP_IND,1999,73.1
QAT,HD_POP_IND,2000,73.1
QAT,HD_POP_IND,2001,73.2
QAT,HD_POP_IND,2002,73.2
QAT,HD_POP_IND,2003,73.3
QAT,HD_POP_IND,2004,73.3
QAT,HD_POP_IND,2005,73.3
QAT,HD_POP_IND,2006,73.3
QAT,HD_POP_IND,2007,73.4
QAT,HD_POP_IND,2008,73.4
QAT,HD_POP_IND,2009,73.4
QAT,HD_POP_IND,2010,73.4
QAT,HD_POP_IND,2011,73.4
QAT,HD_POP_IND,2012,73.4
QAT,HD_POP_IND,2013,73.4
QAT,HD_POP_IND,2014,73.4
QAT,HD_POP_IND,2015,73.4
QAT,HD_POP_IND,2016,73.4
QAT,HD_POP_IND,2017,73.5
QAT,HD_POP_IND,2018,73.5
QAT,HD_POP_IND,2019,73.5
QAT,HD_POP_IND,2020,73.5
QAT,HD_POP_IND,2021,73.5
QAT,HD_TN_POP_IND,1979,72.76289
QAT,HD_TN_POP_IND,1980,72.76404
QAT,HD_TN_POP_IND,1981,72.76467
QAT,HD_TN_POP_IND,1982,72.76522
QAT,HD_TN_POP_IND,1983,72.7657
QAT,HD_TN_POP_IND,1984,72.76612
QAT,HD_TN_POP_IND,1985,72.76649
QAT,HD_TN_POP_IND,1986,72.76683
QAT,HD_TN_POP_IND,1987,72.76737
QAT,HD_TN_POP_IND,1988,72.76763
QAT,HD_TN_POP_IND,1989,72.76787
QAT,HD_TN_POP_IND,1990,72.76809
QAT,HD_TN_POP_IND,1991,72.80855
QAT,HD_TN_POP_IND,1992,72.84714
QAT,HD_TN_POP_IND,1993,72.88416
QAT,HD_TN_POP_IND,1994,72.91934
QAT,HD_TN_POP_IND,1995,72.95299
QAT,HD_TN_POP_IND,1996,72.98521
QAT,HD_TN_POP_IND,1997,73.01627
QAT,HD_TN_POP_IND,1998,73.04588
QAT,HD_TN_POP_IND,1999,73.0743
QAT,HD_TN_POP_IND,2000,73.10161
QAT,HD_TN_POP_IND,2001,73.17352
QAT,HD_TN_POP_IND,2002,73.22591
QAT,HD_TN_POP_IND,2003,73.26585
QAT,HD_TN_POP_IND,2004,73.29741
QAT,HD_TN_POP_IND,2005,73.32282
QAT,HD_TN_POP_IND,2006,73.34378
QAT,HD_TN_POP_IND,2007,73.36137
QAT,HD_TN_POP_IND,2008,73.3764
QAT,HD_TN_POP_IND,2009,73.38928
QAT,HD_TN_POP_IND,2010,73.4005
QAT,HD_TN_POP_IND,2011,73.4104
QAT,HD_TN_POP_IND,2012,73.41911
QAT,HD_TN_POP_IND,2013,73.42688
QAT,HD_TN_POP_IND,2014,73.43384
QAT,HD_TN_POP_IND,2015,73.44017
QAT,HD_TN_POP_IND,2016,73.44587
QAT,HD_TN_POP_IND,2017,73.45106
QAT,HD_TN_POP_IND,2018,73.45584
QAT,HD_TN_POP_IND,2019,73.46019
QAT,HD_TN_POP_IND,2020,73.4642
QAT,HD_TN_POP_IND,2021,73.46795
QAT,ID_POP_IND,1979,0.0
QAT,ID_POP_IND,1980,0.0
QAT,ID_POP_IND,1981,0.0
QAT,ID_POP_IND,1982,0.0
QAT,ID_POP_IND,1983,0.0
QAT,ID_POP_IND,1984,0.0
QAT,ID_POP_IND,1985,0.0
QAT,ID_POP_IND,1986,0.0
QAT,ID_POP_IND,1987,0.0
QAT,ID_POP_IND,1988,0.0
QAT,ID_POP_IND,1989,0.0
QAT,ID_POP_IND,1990,0.0
QAT,ID_POP_IND,1991,0.0
QAT,ID_POP_IND,1992,0.0
QAT,ID_POP_IND,1993,0.0
QAT,ID_POP_IND,1994,0.0
QAT,ID_POP_IND,1995,0.0
QAT,ID_POP_IND,1996,0.0
QAT,ID_POP_IND,1997,0.0
QAT,ID_POP_IND,1998,0.0
QAT,ID_POP_IND,1999,0.0
QAT,ID_POP_IND,2000,0.0
QAT,ID_POP_IND,2001,0.0
QAT,ID_POP_IND,2002,0.0
QAT,ID_POP_IND,2003,0.0
QAT,ID_POP_IND,2004,0.0
QAT,ID_POP_IND,2005,0.0
QAT,ID_POP_IND,2006,0.0
QAT,ID_POP_IND,2007,0.0
QAT,ID_POP_IND,2008,0.0
QAT,ID_POP_IND,2009,0.0
QAT,ID_POP_IND,2010,0.0
QAT,ID_POP_IND,2011,0.0
QAT,ID_POP_IND,2012,0.0
QAT,ID_POP_IND,2013,0.0
QAT,ID_POP_IND,2014,0.0
QAT,ID_POP_IND,2015,0.0
QAT,ID_POP_IND,2016,0.0
QAT,ID_POP_IND,2017,0.0
QAT,ID_POP_IND,2018,0.0
QAT,ID_POP_IND,2019,0.0
QAT,ID_POP_IND,2020,0.0
QAT,ID_POP_IND,2021,0.0
QAT,TN_POP_IND,1979,72.76308
QAT,TN_POP_IND,1980,72.76388
QAT,TN_POP_IND,1981,72.76457
QAT,TN_POP_IND,1982,72.76517
QAT,TN_POP_IND,1983,72.76569
QAT,TN_POP_IND,1984,72.76615
QAT,TN_POP_IND,1985,72.76656
QAT,TN_POP_IND,1986,72.76692
QAT,TN_POP_IND,1987,72.76725
QAT,TN_POP_IND,1988,72.76755
QAT,TN_POP_IND,1989,72.76782
QAT,TN_POP_IND,1990,72.76806
QAT,TN_POP_IND,1991,72.80858
QAT,TN_POP_IND,1992,72.84721
QAT,TN_POP_IND,1993,72.88408
QAT,TN_POP_IND,1994,72.91932
QAT,TN_POP_IND,1995,72.95302
QAT,TN_POP_IND,1996,72.98528
QAT,TN_POP_IND,1997,73.0162
QAT,TN_POP_IND,1998,73.04585
QAT,TN_POP_IND,1999,73.07432
QAT,TN_POP_IND,2000,73.10167
QAT,TN_POP_IND,2001,73.17346
QAT,TN_POP_IND,2002,73.2259
QAT,TN_POP_IND,2003,73.26588
QAT,TN_POP_IND,2004,73.29736
QAT,TN_POP_IND,2005,73.32281
QAT,TN_POP_IND,2006,73.34379
QAT,TN_POP_IND,2007,73.3614
QAT,TN_POP_IND,2008,73.37638
QAT,TN_POP_IND,2009,73.38928
QAT,TN_POP_IND,2010,73.40051
QAT,TN_POP_IND,2011,73.41038
QAT,TN_POP_IND,2012,73.41911
QAT,TN_POP_IND,2013,73.42689
QAT,TN_POP_IND,2014,73.43387
QAT,TN_POP_IND,2015,73.44016
QAT,TN_POP_IND,2016,73.44587
QAT,TN_POP_IND,2017,73.45107
QAT,TN_POP_IND,2018,73.45583
QAT,TN_POP_IND,2019,73.46019
QAT,TN_POP_IND,2020,73.46421
QAT,TN_POP_IND,2021,73.46793
ROU,HD_POP_IND,1979,1.0
ROU,HD_POP_IND,1980,20.7
ROU,HD_POP_IND,1981,7.5
ROU,HD_POP_IND,1982,20.7
ROU,HD_POP_IND,1983,1.3
ROU,HD_POP_IND,1984,17.6
ROU,HD_POP_IND,1985,43.5
ROU,HD_POP_IND,1986,15.6
ROU,HD_POP_IND,1987,66.7
ROU,HD_POP_IND,1988,67.39999999999999
ROU,HD_POP_IND,1989,11.2
ROU,HD_POP_IND,1990,24.0
ROU,HD_POP_IND,1991,1.4
ROU,HD_POP_IND,1992,36.1
ROU,HD_POP_IND,1993,40.699999999999996
ROU,HD_POP_IND,1994,44.199999999999996
ROU,HD_POP_IND,1995,1.3
ROU,HD_POP_IND,1996,39.7
ROU,HD_POP_IND,1997,22.6
ROU,HD_POP_IND,1998,58.3
ROU,HD_POP_IND,1999,29.2
ROU,HD_POP_IND,2000,80.8
ROU,HD_POP_IND,2001,51.3
ROU,HD_POP_IND,2002,53.4
ROU,HD_POP_IND,2003,48.599999999999994
ROU,HD_POP_IND,2004,33.7
ROU,HD_POP_IND,2005,22.5
ROU,HD_POP_IND,2006,32.7
ROU,HD_POP_IND,2007,87.7
ROU,HD_POP_IND,2008,57.0
ROU,HD_POP_IND,2009,43.1
ROU,HD_POP_IND,2010,47.3
ROU,HD_POP_IND,2011,42.699999999999996
ROU,HD_POP_IND,2012,88.1
ROU,HD_POP_IND,2013,49.0
ROU,HD_POP_IND,2014,27.6
ROU,HD_POP_IND,2015,69.7
ROU,HD_POP_IND,2016,43.1
ROU,HD_POP_IND,2017,79.2
ROU,HD_POP_IND,2018,0.6
ROU,HD_POP_IND,2019,54.2
ROU,HD_POP_IND,2020,45.4
ROU,HD_POP_IND,2021,59.1
ROU,HD_TN_POP_IND,1979,0.9794163
ROU,HD_TN_POP_IND,1980,17.58294
ROU,HD_TN_POP_IND,1981,7.295217
ROU,HD_TN_POP_IND,1982,20.50869
ROU,HD_TN_POP_IND,1983,0.9974288
ROU,HD_TN_POP_IND,1984,17.58951
ROU,HD_TN_POP_IND,1985,32.89584
ROU,HD_TN_POP_IND,1986,10.51672
ROU,HD_TN_POP_IND,1987,57.10163
ROU,HD_TN_POP_IND,1988,52.744946
ROU,HD_TN_POP_IND,1989,6.954388
ROU,HD_TN_POP_IND,1990,17.3909
ROU,HD_TN_POP_IND,1991,1.228504
ROU,HD_TN_POP_IND,1992,25.7326749
ROU,HD_TN_POP_IND,1993,28.007366599999997
ROU,HD_TN_POP_IND,1994,36.71629
ROU,HD_TN_POP_IND,1995,0.9236188
ROU,HD_TN_POP_IND,1996,33.48818
ROU,HD_TN_POP_IND,1997,16.47927
ROU,HD_TN_POP_IND,1998,52.579363199999996
ROU,HD_TN_POP_IND,1999,29.10586
ROU,HD_TN_POP_IND,2000,60.838012
ROU,HD_TN_POP_IND,2001,48.0436234
ROU,HD_TN_POP_IND,2002,51.3807753
ROU,HD_TN_POP_IND,2003,38.64872
ROU,HD_TN_POP_IND,2004,29.9617
ROU,HD_TN_POP_IND,2005,21.71951
ROU,HD_TN_POP_IND,2006,32.40756
ROU,HD_TN_POP_IND,2007,68.301
ROU,HD_TN_POP_IND,2008,51.40667
ROU,HD_TN_POP_IND,2009,41.13401
ROU,HD_TN_POP_IND,2010,46.02829
ROU,HD_TN_POP_IND,2011,39.20435
ROU,HD_TN_POP_IND,2012,66.820786
ROU,HD_TN_POP_IND,2013,40.7247801
ROU,HD_TN_POP_IND,2014,20.746
ROU,HD_TN_POP_IND,2015,58.62451
ROU,HD_TN_POP_IND,2016,36.14784
ROU,HD_TN_POP_IND,2017,73.2843194
ROU,HD_TN_POP_IND,2018,0.3344319
ROU,HD_TN_POP_IND,2019,45.5883435
ROU,HD_TN_POP_IND,2020,41.85621
ROU,HD_TN_POP_IND,2021,50.4382275
ROU,ID_POP_IND,1979,97.643
ROU,ID_POP_IND,1980,97.63499999999999
ROU,ID_POP_IND,1981,97.62599999999999
ROU,ID_POP_IND,1982,97.62
ROU,ID_POP_IND,1983,97.61200000000001
ROU,ID_POP_IND,1984,97.605
ROU,ID_POP_IND,1985,97.59700000000001
ROU,ID_POP_IND,1986,97.589
ROU,ID_POP_IND,1987,97.58200000000001
ROU,ID_POP_IND,1988,97.575
ROU,ID_POP_IND,1989,97.567
ROU,ID_POP_IND,1990,97.56099999999999
ROU,ID_POP_IND,1991,97.55799999999999
ROU,ID_POP_IND,1992,97.55499999999999
ROU,ID_POP_IND,1993,97.551
ROU,ID_POP_IND,1994,97.547
ROU,ID_POP_IND,1995,97.544
ROU,ID_POP_IND,1996,97.541
ROU,ID_POP_IND,1997,97.538
ROU,ID_POP_IND,1998,97.535
ROU,ID_POP_IND,1999,97.531
ROU,ID_POP_IND,2000,97.527
ROU,ID_POP_IND,2001,97.51899999999999
ROU,ID_POP_IND,2002,97.50999999999999
ROU,ID_POP_IND,2003,97.5
ROU,ID_POP_IND,2004,97.491
ROU,ID_POP_IND,2005,97.481
ROU,ID_POP_IND,2006,97.473
ROU,ID_POP_IND,2007,97.46199999999999
ROU,ID_POP_IND,2008,97.452
ROU,ID_POP_IND,2009,97.44200000000001
ROU,ID_POP_IND,2010,97.431
ROU,ID_POP_IND,2011,97.422
ROU,ID_POP_IND,2012,97.411
ROU,ID_POP_IND,2013,97.399
ROU,ID_POP_IND,2014,97.388
ROU,ID_POP_IND,2015,97.378
ROU,ID_POP_IND,2016,97.36699999999999
ROU,ID_POP_IND,2017,97.354
ROU,ID_POP_IND,2018,97.343
ROU,ID_POP_IND,2019,97.331
ROU,ID_POP_IND,2020,93.064
ROU,ID_POP_IND,2021,97.30600000000001
ROU,TN_POP_IND,1979,60.229620768
ROU,TN_POP_IND,1980,40.887493158999995
ROU,TN_POP_IND,1981,45.113758926
ROU,TN_POP_IND,1982,33.55839372
ROU,TN_POP_IND,1983,38.535684929999995
ROU,TN_POP_IND,1984,50.625509844999996
ROU,TN_POP_IND,1985,45.511227358000006
ROU,TN_POP_IND,1986,50.306073407
ROU,TN_POP_IND,1987,68.803356135
ROU,TN_POP_IND,1988,63.187024381
ROU,TN_POP_IND,1989,52.135965676999994
ROU,TN_POP_IND,1990,48.320896544
ROU,TN_POP_IND,1991,47.26880525199999
ROU,TN_POP_IND,1992,55.70907404
ROU,TN_POP_IND,1993,53.238939935000005
ROU,TN_POP_IND,1994,58.292751882000005
ROU,TN_POP_IND,1995,47.274963357000004
ROU,TN_POP_IND,1996,57.537697114
ROU,TN_POP_IND,1997,35.56101517
ROU,TN_POP_IND,1998,60.69015636500001
ROU,TN_POP_IND,1999,71.15741779999999
ROU,TN_POP_IND,2000,62.509638111
ROU,TN_POP_IND,2001,61.44377685
ROU,TN_POP_IND,2002,66.286403061
ROU,TN_POP_IND,2003,53.934700798
ROU,TN_POP_IND,2004,49.121364227
ROU,TN_POP_IND,2005,58.575182937
ROU,TN_POP_IND,2006,56.312677022
ROU,TN_POP_IND,2007,72.610373544
ROU,TN_POP_IND,2008,56.845593803999996
ROU,TN_POP_IND,2009,55.254576789999994
ROU,TN_POP_IND,2010,68.980465017
ROU,TN_POP_IND,2011,60.30577342
ROU,TN_POP_IND,2012,73.697358
ROU,TN_POP_IND,2013,56.415450809
ROU,TN_POP_IND,2014,65.726487243
ROU,TN_POP_IND,2015,67.272957966
ROU,TN_POP_IND,2016,69.130545629
ROU,TN_POP_IND,2017,79.931039965
ROU,TN_POP_IND,2018,56.65927900999999
ROU,TN_POP_IND,2019,64.74369546
ROU,TN_POP_IND,2020,60.986808055
ROU,TN_POP_IND,2021,72.388180647
RUS,HD_POP_IND,1979,11.0
RUS,HD_POP_IND,1980,13.1
RUS,HD_POP_IND,1981,37.2
RUS,HD_POP_IND,1982,4.7
RUS,HD_POP_IND,1983,7.3
RUS,HD_POP_IND,1984,18.1
RUS,HD_POP_IND,1985,9.9
RUS,HD_POP_IND,1986,11.4
RUS,HD_POP_IND,1987,18.700000000000003
RUS,HD_POP_IND,1988,10.7
RUS,HD_POP_IND,1989,10.0
RUS,HD_POP_IND,1990,6.9
RUS,HD_POP_IND,1991,31.400000000000002
RUS,HD_POP_IND,1992,5.5
RUS,HD_POP_IND,1993,3.0
RUS,HD_POP_IND,1994,8.8
RUS,HD_POP_IND,1995,19.2
RUS,HD_POP_IND,1996,31.7
RUS,HD_POP_IND,1997,4.5
RUS,HD_POP_IND,1998,38.900000000000006
RUS,HD_POP_IND,1999,20.900000000000002
RUS,HD_POP_IND,2000,27.400000000000002
RUS,HD_POP_IND,2001,25.0
